,item_id,title,season,gender,brand,product,tag,price,likes,date
199,1821936,데님 퍼프 슬리브 플레어 드레스-블루Denim Puff Sleeve Flare dress-blue,2021S/S,여,KATRINA,/,"['퍼프소매', '퍼프원피스', '데님원피스', '플레어', '원피스', '원피스긴팔', '셔링']",159000,0,2021-03-24
200,1821994,데님 퍼프 슬리브 플레어 드레스-차콜Denim Puff Sleeve Flare dress-charcoal,2021S/S,여,KATRINA,/,"['여성원피스', '데일리룩', '여자원피스', '미니원피스', '미디원피스', '캐주얼원피스', '데님원피스']",159000,0,2021-03-24
201,1833482,Lace Point Chiffon Dress_ Ivory,2021S/S,여,SALON,YOHN,"['미니원피스', '데일리룩', '여성원피스', '봄원피스', '여자원피스', '추천원피스', '미니드레스']",158000,0,2021-03-24
202,1820485,T11-SHIRT TUCK OPS YELLOW,2021S/S,여,BIBYSEOB,m1037_570530,"['BIBYSOEB', '미니원피스', '봄원피스']",118000,0,2021-03-24
203,1820484,T11-SHIRT TUCK OPS WHITE,2021S/S,여,BIBYSEOB,m1037_570529,"['BIBYSOEB', '미니원피스', '봄원피스']",118000,0,2021-03-24
204,1834244,sweet floral one piece,2021S/S,여,MARGARIN,/,[],127000,0,2021-03-24
205,1841587,레인보우 모자이크 볼륨 드레스rainbow mosaic volume dress,2021S/S,여,VLEEDA,21SVLOP001,"['숏', '여자원피스', '데일리룩', '봄원피스', '여성원피스', '추천원피스', '미니원피스']",258000,0,2021-03-24
206,1831550,V-넥 레더 원피스 [BEIGE] / S21A04001,2021S/S,여,GENERALIDEA,/,[],45000,0,2021-03-24
207,1835939,Frilled with flared dress_421W5VC9335A,2020F/W,여,Benetton,421W5VC9335A,[],99000,0,2021-03-24
208,1833583,플로럴 엠브로이더리 원피스,2021S/S,여,MICHAEL,/,[],750000,0,2021-03-24
209,1834943,SHIRRING MINI ONEPIECE [LIGHT GREEN],2021S/S,여,OiOi,OI21SS_54,"['원피스', '여자원피스', '데일리룩']",129000,0,2021-03-24
210,1820724,와펜 스몰 하우스 로고 원피스 라이트 블루SMALL HOUSE LOGO WAPPEN ONE-PIECE LIGHT BLUE,2021S/S,여,LEE,LE2101OP02LB,"['원피스', '여성원피스', '로고', '스몰로고', '트위치']",39000,0,2021-03-24
211,1835942,Basic print dress_4XUA5VCE576B,2020S/S,여,Benetton,4XUA5VCE576B,[],79000,0,2021-03-24
212,1833488,Lace Point Chiffon Dress_ Pink,2021S/S,여,SALON,YOHN,"['봄원피스', '미니드레스', '추천원피스', '여성원피스', '여자원피스', '원피스', '데일리룩']",158000,0,2021-03-24
213,1820721,와펜 스몰 하우스 로고 원피스 블랙SMALL HOUSE LOGO WAPPEN ONE-PIECE BLACK,2021S/S,여,LEE,LE2101OP02BK,"['원피스', '여성원피스', '로고', '스몰로고', '트위치']",39000,0,2021-03-24
214,1820725,와펜 스몰 하우스 로고 원피스 화이트SMALL HOUSE LOGO WAPPEN ONE-PIECE WHITE,2021S/S,여,LEE,LE2101OP02WH,"['원피스', '여성원피스', '로고', '스몰로고', '트위치']",39000,0,2021-03-24
215,1835941,Basic print dress_4XUA5VCE575C,2020S/S,여,Benetton,4XUA5VCE575C,[],79000,0,2021-03-24
216,1839895,21SS 3041MDA68 217298 01 로고 오버핏 반팔 원피스,병행수입,여,MSGM,2021020133,"['구템즈', '3041MDA6821729801', '로고', '오버핏']",170000,0,2021-03-24
217,1834251,sera one piece,2021S/S,여,MARGARIN,/,[],123000,0,2021-03-24
218,1834375,beads toile one piece (rd),2021S/S,여,MARGARIN,/,[],125000,0,2021-03-24
219,1834483,3/31 배송 lia onepiece,2021S/S,여,MARGARIN,/,[],120000,0,2021-03-24
220,1311125,3/29 배송 Perfume Rose Dress_River,2020S/S,여,HACKESCH,hackesch20S_DR05,"['데이트룩', '데일리', '원피스', '캉캉', '플로럴']",119000,0,2021-03-24
221,1839897,21SS 3041MDA68 217298 12 로고 오버핏 반팔 원피스,병행수입,여,MSGM,2021020132,"['구템즈', '3041MDA6821729812', '로고', '오버핏']",170000,0,2021-03-24
222,1833554,스트라이프 포플린 셔츠원피스,2021S/S,여,MICHAEL,/,[],310000,0,2021-03-24
223,1839889,21SS 3041MDA68 217298 19 로고 오버핏 반팔 원피스,병행수입,여,MSGM,2021020134,['21SS3041MDA6821729819'],170000,0,2021-03-24
224,1841916,여성) 노티드 슬립 원피스_ PATTERNWHITE,2021S/S,여,LIFEWORK,LW212OP820_PATTERNWHITE,"['캐주얼원피스', '여자원피스', '여성원피스', '나시원피스', '데일리룩', '맥시원피스', '봄원피스']",99000,0,2021-03-24
225,1841913,여성) 노티드 슬립 원피스_ PATTERNBLUE,2021S/S,여,LIFEWORK,LW212OP820_PATTERNBLUE,"['캐주얼원피스', '맥시원피스', '플레어', '원피스', '롱드레스', '롱원피스', '여성원피스']",99000,0,2021-03-24
226,1646523,(OP-20714) PUFF-SLEEVE ANORAK ONE-PIECE NAVY,2020F/W,여,ROLAROLA,1610443,"['여성원피스', '아노락', '아노락원피스', '원피스', '골지', '미니원피스']",99000,0,2021-03-24
227,1834442,3/31 배송 enna knit one piece,2021S/S,여,MARGARIN,/,[],110000,0,2021-03-24
228,1842865,스티치 미니원피스 MIWOWB411C,2021S/S,여,MIXXO,MIWOWB411C,[],59900,0,2021-03-24
229,1841919,여성) 노티드 슬립 원피스_ BLACK,2021S/S,여,LIFEWORK,LW212OP820_BLACK,"['봄원피스', '나시원피스', '데일리룩', '캐주얼원피스']",99000,0,2021-03-24
230,1836413,펑키 미니 원피스 - 블랙FUNKY MINI OPS - BLACK,2021S/S,여,MEZZOKUNST,FUNKY,"['원피스', '여성원피스', '미니원피스', '여자원피스', '셔링원피스', '주름원피스', '추천원피스']",78000,0,2021-03-24
231,1836414,펑키 미니 원피스 - 그레이FUNKY MINI OPS - GRAY,2021S/S,여,MEZZOKUNST,FUNKY,"['슬림핏', '원피스', '미니원피스', '추천원피스', '셔링원피스', '레이어드원피스']",78000,0,2021-03-24
232,1824781,여성 화이트 클래식 피케 원피스 (BJ0342A211),2021S/S,여,BEANPOLE,/,"['BJ0342A211', '져지셔츠', '반팔']",259000,0,2021-03-24
233,1815111,레트로 로고 오버 후드 원피스 블루Retro Logo Over Hoodie one piece blue,2021S/S,여,BONIEE,21,"['추천원피스', '데일리룩', '봄원피스', '여자원피스', '여성원피스', '캐주얼원피스', '미디원피스']",62000,0,2021-03-24
234,1837615,Cooing lap dress (yellow),2021S/S,여,DELIDI,1000000154,[],118000,0,2021-03-24
235,1837625,Cooing lap dress (sky blue),2021S/S,여,DELIDI,1000000154,[],118000,0,2021-03-24
236,1837277,Eloquence ruffle dress,2021S/S,여,DELIDI,1000000154,[],98000,0,2021-03-24
237,1837351,Haze dress,2021S/S,여,DELIDI,1000000154,[],118000,0,2021-03-24
238,1815119,레트로 로고 오버 후드 원피스 그레이Retro Logo Over Hoodie one piece gray,2021S/S,여,BONIEE,21,"['여자원피스', '데일리룩', '봄원피스', '캐주얼원피스', '미디원피스', '후드원피스', '추천원피스']",62000,0,2021-03-24
239,1834938,SHIRRING MINI ONEPIECE [PINK],2021S/S,여,OiOi,OI21SS_55,"['미니원피스', '여성원피스', '원피스', '미니드레스']",129000,0,2021-03-24
240,1815117,레트로 로고 오버 후드 원피스 블랙Retro Logo Over Hoodie one piece black,2021S/S,여,BONIEE,21,"['여성원피스', '여자원피스', '데일리룩', '캐주얼원피스', '추천원피스', '미디원피스', '후드원피스']",62000,0,2021-03-24
241,1828584,긴팔미니원피스 (블랙)BLACK PRINTED FRILL DRESS (OSSOP-137-BK),2021S/S,여,TACTFUL,/,"['여자원피스', '원피스', '미디원피스', '추천원피스', '봄원피스', '데일리룩', '데일리원피스']",260000,0,2021-03-24
242,1824871,스트라이프 터틀넥 원피스,2021S/S,여,MICHAEL,/,[],310000,0,2021-03-24
243,1829335,SIGNATURE SLDB ONE PIECE [NAVY],2021S/S,여,SALAD,/,"['미니원피스', '캐주얼원피스', '미니드레스', '원피스', '추천원피스', '오버핏원피스', '로고원피스']",39000,0,2021-03-24
244,1829333,SIGNATURE SLDB ONE PIECE [LIME],2021S/S,여,SALAD,/,"['원피스', '미니드레스', '미니원피스', '캐주얼원피스', '오버핏원피스', '드레스']",39000,0,2021-03-24
245,1829326,SIGNATURE PK ONE PIECE [YELLOW],2021S/S,여,SALAD,/,"['미니원피스', '원피스', '캐주얼원피스', '미니드레스', '피케이', 'PK', 'PK원피스']",59000,0,2021-03-24
246,1829324,SIGNATURE PK ONE PIECE [PINK],2021S/S,여,SALAD,/,"['미니원피스', '미니드레스', '원피스', '드레스', '피케이', 'PK', 'PK원피스']",59000,0,2021-03-24
247,1829323,SIGNATURE PK ONE PIECE [NAVY],2021S/S,여,SALAD,/,"['미니원피스', '캐주얼원피스', '원피스', '미니드레스', '드레스', '여름원피스', '테니스원피스']",59000,0,2021-03-24
248,1824873,벨티드 햄프 원피스,2021S/S,여,MICHAEL,/,[],480000,0,2021-03-24
249,1834307,beads toile one piece (bl),2021S/S,여,MARGARIN,/,[],125000,0,2021-03-24
250,1839157,플라워 초크 드레스 KS [브라운]FLOWER CHORK DRESS KS [BROWN],2021S/S,여,KIRSH,FKPSCOA501M,"['데일리룩', '봄원피스', '플라워', '여자원피스', '캐주얼원피스', '여성원피스', '원피스']",89000,0,2021-03-24
251,1812214,Short Strap-Dress/Yellow,2021S/S,여,PHOS333,21OPS017,"['데일리원피스', '여성원피스', '미니원피스', '원피스', '여자원피스', '캐주얼원피스', '봄원피스']",59000,0,2021-03-24
252,1839164,플라워 초크 드레스 KS [핑크]FLOWER CHORK DRESS KS [PINK],2021S/S,여,KIRSH,FKPSCOA501M,"['봄원피스', '원피스', '여성원피스', '여자원피스', '데일리룩', '플라워', '캐주얼원피스']",89000,0,2021-03-24
253,1823728,Lovesome mini dress_yellow,2021S/S,여,AMOUR,21SS1AWDB22,[],86000,0,2021-03-24
254,1812250,Short Strap-Dress/Blueblack,2021S/S,여,PHOS333,21OPS017,"['데일리원피스', '원피스', '여성원피스', '봄원피스', '미니원피스', '여자원피스', '캐주얼원피스']",59000,0,2021-03-24
255,1823720,Lovesome mini dress_dark navy,2021S/S,여,AMOUR,21SS1AWDB22,"['봄원피스', '여름원피스', '데일리룩', '여성원피스', '미니원피스', '캐주얼원피스', '플라워']",86000,0,2021-03-24
256,1815087,레트로 로고 오버 후드 원피스 레드Retro Logo Over Hoodie one piece red,2021S/S,여,BONIEE,21,"['여성원피스', '추천원피스', '미디원피스', '여자원피스', '캐주얼원피스', '데일리룩', '후드원피스']",62000,0,2021-03-24
257,1817307,카라 니트 미니 원피스Collar Knit Mini One-piece,2021S/S,여,VALIANT,2021SS-COP,"['트레이닝', '카라티', '카라니트', '트레이닝원피스', '원피스', '여름원피스', '미니원피스']",62000,0,2021-03-24
258,1600419,C BOLERO SET-UP DRESS_RED,2020F/W,여,CURETTY,CU203DR001B,"['간절기', '원피스', '여성원피스', '캐주얼']",96000,0,2021-03-24
259,1814340,J셔츠변형허리스트링원피스 JUOP421A,2020S/S,여,JUCYJUDY,JUOP421A,"['원피스', '셔츠원피스', '스트링원피스', '플라워원피스', '미니원피스']",129000,0,2021-03-24
260,1815114,레트로 로고 오버 후드 원피스 샌드 브라운Retro Logo Over Hoodie one piece sand brown,2021S/S,여,BONIEE,21,"['추천원피스', '미디원피스', '캐주얼원피스', '데일리룩', '봄원피스', '여자원피스', '후드원피스']",62000,0,2021-03-24
261,1826090,여성) 라인 타이다이 빅라독 원피스_PATTERNNAVY,2021S/S,여,LIFEWORK,LW211OP705_PATTERNNAVY,"['미니원피스', '여자원피스', '여성원피스', '맥시원피스', '미디원피스', '봄원피스', '캐주얼원피스']",119000,0,2021-03-24
262,1814371,J빅플랫카라프린트원피스 JUOP322P,2020S/S,여,JUCYJUDY,JUOP322P,"['원피스', '프린트원피스', '미니원피스', '미디원피스']",129000,0,2021-03-24
263,1814333,J앞리본미니원피스 JUOP426C,2020S/S,여,JUCYJUDY,JUOP426C,"['원피스', '리본원피스', '미니원피스', '플라워원피스']",129000,0,2021-03-24
264,1816271,미니 플레어 셔츠 원피스 베이직 베이지MINI FLARE SHIRT ONE-PIECE BASIC BEIGE,2021S/S,여,WUZU,/,"['미니원피스', '셔츠원피스', '캐주얼원피스', '데일리원피스', '추천원피스', '봄원피스', '데일리룩']",145000,0,2021-03-24
265,1818111,우먼스 W 에센셜 드레스 반팔 (블랙),병행수입,여,NIKE,CJ2243-010,"['반팔원피스', '원피스', '드레스', '티드레스', '반팔', '우먼스', '반팔티']",74500,0,2021-03-24
266,1816661,스월 미니 셔츠 원피스,2021S/S,여,MICHAEL,/,[],310000,0,2021-03-24
267,1820569,언밸런스 레이스 뷔스티에 원피스 [블랙]Unbalance lace bustier onepiece [Black],2021S/S,여,SOFT,/,[],138000,0,2021-03-24
268,1820560,언밸런스 레이스 뷔스티에 원피스 [베이지]Unbalance lace bustier onepiece [Beige],2021S/S,여,SOFT,/,"['뷔스티에', '미니원피스', '봄원피스', '뷔스티에원피스', '레이어드원피스', '나시원피스']",138000,0,2021-03-24
269,1819573,데님 A라인 미니 원피스 (PW2B3NOP539WBL),2021S/S,여,SJYP,PW2B3NOP539WBL,"['데님A라인미니원피스', 'PW2B3NOP539W', 'PW2B3NOP539WBL', '원피']",279000,0,2021-03-24
270,987352,BCG 반팔 원피스 CESBGTS07BLBCG ONEPIECE CESBGTS07BL,2019S/S,여,BORN,/,"['원피스', '카라', '슬림핏', '데일리', '미니', '반팔', '로고']",59000,0,2021-03-24
271,1823859,21SS 스트라이프 믹스 폴로 원피스 - 핑크,2021S/S,여,INSTANTFUNK,BASSIFOP03PK,"['봄원피스', '여성원피스', '미니원피스', '원피스', '캐주얼원피스', '플레어원피스']",225000,0,2021-03-24
272,1814360,J뉴뷔스띠에형패턴원피스 JUOP42B1,2020S/S,여,JUCYJUDY,JUOP42B1,"['원피스', '뷔스띠에원피스', '플라워원피스', '패턴원피스', '레이어드원피스']",119000,0,2021-03-24
273,1814980,블랙 플라워 밴딩 브이넥 원피스 (321371GY15),2021S/S,여,8SECONDS,321371GY15,"['321371GY15', '원피스', '긴팔']",49900,0,2021-03-24
274,1818104,7H45248 여성 아미고 피케 원피스7H45248,2021S/S,여,NEPA,7H45248,[],79000,0,2021-03-24
275,1816778,메탈릭 페이즐리 레이스 원피스,2021S/S,여,MICHAEL,/,[],560000,0,2021-03-24
276,1632144,미니 플리츠 스커트 라운드 카라 원피스 베이직 블랙MINI PLEATS SKIRT ROUND COLLAR ONE-PIECE BASIC BLACK,2020F/W,여,WUZU,/,"['레이어드원피스', '가을원피스', '데일리원피스', '미니원피스', '셔츠원피스', '플레어', '블랙원피스']",152000,0,2021-03-24
277,1816918,프린지 메리노 울 블렌드 원피스,2021S/S,여,MICHAEL,/,[],370000,0,2021-03-24
278,1816701,페이즐리 레이스 벨 슬리브 원피스,2021S/S,여,MICHAEL,/,[],750000,0,2021-03-24
279,1622447,[NF] 버튼 니트 원피스 (아이보리)(20FW-F811)[NF] BUTTON KNIT ONE-PIECE (IVORY)(20FW-F811),2020F/W,여,NASTY,CLUB,[],69000,0,2021-03-24
280,1816667,컨트라스트 스티치 버튼 원피스,2021S/S,여,MICHAEL,/,[],480000,0,2021-03-24
281,1586309,Heart V-neck Jersey Dress (Black),2020F/W,여,HEART,/,"['브이넥', '브이넥원피스', '저지원피스', '박시원피스', '배색원피스', '데일리', '추천원피스']",59000,0,2021-03-24
282,1814383,J소매훌랩형원피스 JUOP32B6,2020S/S,여,JUCYJUDY,JUOP32B6,"['원피스', '미니원피스', '랩형원피스', '쉬폰원피스']",159000,0,2021-03-24
283,1389680,[NF]FANCY COLLAR SHIRT ONE-PIECE (BLACK)(20SS-F806),2020S/S,여,NASTY,CLUB,['추천원피스'],59000,0,2021-03-24
284,1574031,레이스 포인트 다이 미니 원피스 [블루 챠콜]LACE POINT DYED MINI DRESS [BLUE CHARCOAL],2020F/W,여,RUNNING,/,"['뷔스티에', '원피스', '미니', '타이다이', '레이스원피스', '물나염']",76000,0,2021-03-24
285,1817525,여성 로고 베이직 웨이스트 스트링 미디 반팔 원피스 LA (MUSTARD),2021S/S,여,MLB,31OP06131-07D,"['원피스', '캐주얼원피스', '미니원피스', '여성원피스', '반팔원피스']",69000,0,2021-03-24
286,1557881,우먼스 엔젤와펜 후드 원피스 블랙,2020F/W,여,MARK,/,"['원피스', '후드', '우먼스', '루즈핏']",89000,0,2021-03-24
287,1817524,여성 로고 베이직 웨이스트 스트링 미디 반팔 원피스 LA (BLUE),2021S/S,여,MLB,31OP06131-07U,"['원피스', '캐주얼원피스', '미니원피스', '여성원피스', '반팔원피스']",69000,0,2021-03-24
288,1817522,여성 로고 베이직 웨이스트 스트링 미디 반팔 원피스 NY (M/GREY),2021S/S,여,MLB,31OP06131-50M,"['원피스', '캐주얼원피스', '미니원피스', '여성원피스', '반팔원피스']",69000,0,2021-03-24
289,1814394,레이스탈착카라 꽃프린트 미니 원피스 AM1WO362,2021S/S,여,LAP,AM1WO362,[],89000,0,2021-03-24
290,1817599,트위드 카라포인트 미니 원피스 MIWOWB133B,2021S/S,여,MIXXO,MIWOWB133B,[],69900,0,2021-03-24
291,1813338,Heart Button Coloration Dress (Light Purple),2021S/S,여,HEART,/,"['브이넥', '브이넥원피스', '하트', '버튼원피스', '미니원피스', '봄원피스', '가을원피스']",69000,0,2021-03-24
292,1814402,더블버튼 맞주름 미니 원피스  AM1WO260,2021S/S,여,LAP,AM1WO260,[],109000,0,2021-03-24
293,1814414,EVE DRESS,2021S/S,여,SINOON,SN2B2DD001_LY,[],138000,0,2021-03-24
294,1731272,미니 플레어 셔츠 원피스 베이직 화이트MINI FLARE SHIRT ONE-PIECE BASIC WHITE,2021S/S,여,WUZU,/,[],145000,0,2021-03-24
295,1466366,C CHIFFON MINI DRESS_MINT,2020S/S,여,CURETTY,CU202DR001MT,[],74000,0,2021-03-24
296,987370,BCG 원피스 블랙 CESBGTS07BKBCG ONEPIECE CESBGTS07BK,2019S/S,여,BORN,/,"['원피스', '카라', '슬림핏', '데일리', '미니백', '반팔', '로고']",59000,0,2021-03-24
297,1600365,C BOLERO SET-UP DRESS_NAVY,2020F/W,여,CURETTY,CU203DR001A,"['셋업', '볼레로', '원피스', '미니원피스', '가을원피스']",96000,0,2021-03-24
298,1284852,(펭수) 펭펭! 티드레스_SPPPA23G13SPPPA23G13,2020S/S,여,SPAO,SPPPA23G13,"['컬래버레이션', '펭수']",35900,0,2021-03-24
299,1181939,BCG 브이 원피스 CESCGTS01BKBCG V-ONEPIECE CESCGTS01BK,2019F/W,여,BORN,/,"['슬림핏', '원피스', '카라', '데일리', '미니', '긴팔', '로고']",69000,0,2021-03-24
300,1811872,실비에 플러피 실크 드레스Sylvie Fluffy 실크 Dress,2021S/S,여,HAGAHI,D023,"['비비드', '추천원피스', '여성원피스', '봄원피스', '미니원피스', '파티룩', '바캉스룩']",416000,0,2021-03-24
